dialog_id	utt_id	speaker	utt	open_goal	primary_goal	secondary_goal	durec_goal_1	durec_state_1	durec_goal_2	durec_state_2
496	15	speaker_1	Eat plenty of fresh fruit and vegetables and food high in protein.	gives advice	Give advice	Personal resource goals	other recommendation	GOAL_IN_PROGRESS		
496	16	speaker_1	And don't stay up late working.	gives advice	Give advice	Personal resource goals	other recommendation	GOAL_IN_PROGRESS		
496	17	speaker_1	Try to get more rest.	gives advice	Give advice	Personal resource goals	other recommendation	GOAL_ACHIEVED		
496	18	speaker_2	Thank you.	gratitude	None	Affect management goals	other recommendation	GOAL_ACHIEVED		
497	0	speaker_1	Excuse me, I would like to know something about this campus.	wants information about the campus	Gain assistance |	Personal resource goals	Q&A about other	GOAL_DETECTED		
497	1	speaker_1	Right now it seems very big and confusing!	expresses confusion	Share activity |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
497	2	speaker_1	I have no idea where I am going or what I am doing.	expresses confusion	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	3	speaker_2	Do you have a map of the campus?	wants to know if the speaker has a map	Gain assistance |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	4	speaker_1	Yes, I have, but it doesn’t help me very much.	has a map but finds it unhelpful	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	5	speaker_1	I’m not very good at reading maps.	admits difficulty in reading maps	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	6	speaker_2	Do you know where your classes are?	wants to know if speaker knows the location of their classes	Provide counsel |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	7	speaker_1	More or less.	has a general idea	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	8	speaker_1	I go to three different buildings, and always get there late.	expresses frustration with tardiness	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	9	speaker_1	I feel so hopeless.	expresses frustration	Share activity |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
497	10	speaker_1	I don’t know why I am late all the time.	expresses confusion	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	11	speaker_1	No one else seems to be.	contrasts with others	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	12	speaker_2	That's because you don't know the short cuts.	explains reason for tardiness	Provide counsel |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	13	speaker_2	You'll learn them after a while.	offers encouragement	Provide counsel |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
497	14	speaker_2	I can show you the ropes.	offers help	Gain assistance |	Relational resource goals	Q&A about other	GOAL_ACHIEVED		
498	0	speaker_1	Good morning, I would like to reserve a berth.	wants to reserve a berth	Obtain permission	Personal resource goals	other	GOAL_DETECTED		
498	1	speaker_2	Which train do you like?	wants to know the train	Gain assistance	Personal resource goals	other	GOAL_IN_PROGRESS		
498	2	speaker_1	T112 to Washington please.	specifies the train and destination	Obtain permission	Personal resource goals	other	GOAL_IN_PROGRESS		
498	3	speaker_2	May I have your name?	wants to get the name of the person reserving	Gain assistance	Personal resource goals	other	GOAL_IN_		
498	4	speaker_1	That's Lincoln.	provides the name	Obtain permission	Personal resource goals				
499	0	speaker_1	Will you be voting?	wants to know if speaker 2 will vote	None |	Relational resource goals	Q&A about other	GOAL_DETECTED		
499	1	speaker_2	I can’t wait to vote.	expresses excitement to vote	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
499	2	speaker_1	Who are you voting for?	wants to know the candidate speaker 2 is voting for	Obtain information |	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
499	3	speaker_2	The person I’m voting for is the best.	expresses confidence in the candidate	None |	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
499	4	speaker_1	What do you like about him?	wants to know the reason for speaker 2's choice	Obtain information |	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
499	5	speaker_2	He is very intelligent.	states one reason for the choice	Provide information |	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
499	6	speaker_1	You think so?	shows interest	Clarify information |	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
499	7	speaker_2	That’s right.	confirms the statement	Provide information |	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
499	8	speaker_2	Plus, I agree with his policies.	states another reason for the choice	Provide information |	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
499	9	speaker_1	I’m glad to hear that you are so excited.	expresses happiness	Express gratitude |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
499	10	speaker_2	I’m voting for the next President.	confirms the intention to vote for the next President	Provide information |	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
499	11	speaker_1	I’m sure he will be.	shows agreement	Express confidence |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
499	12	speaker_2	I’m going to make sure and vote.	expresses determination to vote.	Provide information |	Identity goals				
500	0	speaker_1	Good morning.	greets	None |	None	greeting	GOAL_DETECTED		
500	1	speaker_1	May I help you?	offers help	Obtain permission |	Affect management goals	greeting	GOAL_IN_PROGRESS		
500	2	speaker_2	Yes, I'd like to check out now.	wants to check out	Enforce rights and obligations |	Personal resource goals	Q&A about other	GOAL_DETECTED		
500	3	speaker_2	My name's Adams, room 312.	gives name and room number	None |	None	Q&A about other	GOAL_IN_PROGRESS		
500	4	speaker_2	Here's the key.	gives key	Obtain permission |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
500	5	speaker_1	One moment, please, sir.... Here's your bill.	gives bill	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
500	6	speaker_1	Would you like to check and see if the amount is correct?	wants customer to check bill	Obtain permission |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
500	7	speaker_2	What's the 14 pounds for?	inquires about a charge	Obtain assistance |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
500	8	speaker_1	That's for the phone calls you made from your room.	explains charge	Provide counsel |	None	Q&A about other	GOAL_IN_PROGRESS		
500	9	speaker_2	Can I pay with traveller's cheques?	inquires about payment method	Obtain assistance |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
500	10	speaker_1	Certainly.	agreement	Obtain permission |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
500	11	speaker_1	May I have your passport, please?	asks for passport	Obtain permission |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
500	12	speaker_2	Here you are.	gives passport	Obtain permission |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
500	13	speaker_1	Could you sign each cheque here for me?	asks for signature	Obtain permission |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
500	14	speaker_2	Sure.	agreement	Obtain permission |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
500	15	speaker_1	Here are your receipt and your change, sir.	gives receipt and change	None |	None	Q&A about other	GOAL_IN_PROGRESS		
500	16	speaker_1	Thank you.	thanks	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
500	17	speaker_2	Thank you.	thanks	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
500	18	speaker_2	Goodbye.	goodbye	None |	None	saying goodbye	GOAL_DETECTED		
501	0	speaker_1	What type of people do you work with most effectively?	wants to know about speaker_2's work style	None	Relational resource goals	Q&A about work	GOAL_DETECTED		
501	1	speaker_2	I tend to work well with people who are confident and straightforward.	gives information about work style	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	2	speaker_1	What things impress you in your colleagues?	wants to know speaker_2's criteria for a good colleague	None	Relational resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	3	speaker_2	I admire and work best with people who are of good character and integrity.	gives information about criteria	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	4	speaker_2	I also think confidence and enthusiasm is positive in any business environment.	gives additional information about criteria	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	5	speaker_1	What are some of the things your supervisor did that you disliked?	wants to know speaker_2's dislikes	None	Relational resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	6	speaker_2	The only thing I really don't like is to get feedback in front of others.	gives information about dislikes	None	Affect management goals	Q&A about work	GOAL_IN_PROGRESS		
501	7	speaker_2	I want to hear good and bad feedback in private, so that I have time to think and react to the issue without other distractions.	explains reason for dislike	Obtain permission	Conversation management goals	Q&A about work	GOAL_IN_PROGRESS		
501	8	speaker_2	I believe that's the fair way to improve learning or to change future behavior.	gives additional reason for dislike	None	Relational resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	9	speaker_1	How do you organize and plan for major projects?	wants to know speaker_2's project planning process	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	10	speaker_2	I love to brainstorm a best, worst, and most likely scenario.	gives information about project planning process	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	11	speaker_1	Describe an experience when you had to work under great pressure.	wants to know about speaker_2's experience under pressure	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	12	speaker_2	I had to complete an end of quarter report once while I was on the road for two consecutive weeks.	gives information about experience	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	13	speaker_1	How do you manage your time in a typical day?	wants to know speaker_2's time management strategy	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	14	speaker_2	I've always given priority to work with established clients, because they offer a better risk / return value.	gives information about time management strategy	None	Personal resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	15	speaker_1	Describe a time when you acted on someone's suggestion.	wants to know about speaker_2's willingness to act on suggestions	None	Relational resource goals	Q&A about work	GOAL_IN_PROGRESS		
501	16	speaker_2	I changed my open office hours because several of my employees found it difficult to visit me except in the early mornings.	gives information about willingness to act on suggestions.	Give advice	Relational resource goals	Q&A about work	GOAL_ACHIEVED		
502	0	speaker_1	Did you get Bean's ten different good luck forwards, like that one from the Dalai Lama?	wants to know if speaker 2 received the email	Share activity |	Affect management goals	chitchat about other	GOAL_DETECTED		
502	1	speaker_2	Yeah, I deleted all that superstitious crap.	response	Change orientation |	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
502	2	speaker_2	What a waste of bandwidth!	opinion on the email	Change orientation |	Personal resource goals	chitchat about other	GOAL_IN_PROGRESS		
502	3	speaker_1	I figured I might as well send one or two of them out.	explains reasoning for sending the email	Share activity |	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
502	4	speaker_1	Maybe my luck will get better.	hope for improvement in luck	None |	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
502	5	speaker_2	Do you really think the Dalai Lama sent that?	skepticism	Obtain permission |	Identity goals	chitchat about other	GOAL_IN_PROGRESS		
502	6	speaker_2	I'm tired of all these forwards.	opinion on forwards	Change orientation |	Conversation management goals	chitchat about other	GOAL_IN_PROGRESS		
502	7	speaker_1	It's worth a shot.	reasoning for belief	None |	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
502	8	speaker_1	Maybe we'll get some luck in thinking up something for this case.	hope for improvement in current situation	Share activity |	Affect management goals	chitchat about other	GOAL_ACHIEVED		
503	0	speaker_1	I am sorry to have kept all of you waiting.	apologizes for delay	None	Affect management goals	greeting			
503	1	speaker_1	I was delayed by something urgent.	explains reason for delay	None	Affect management goals	other			
503	2	speaker_2	You are not late, Mr. Thomas.	reassures speaker 1 that they are not late	None	Affect management goals	greeting			
503	3	speaker_2	There're still 15 minutes to go.	gives time information	None	Relational resource goals	other			
503	4	speaker_2	Mr. White has just called you.	relays a message from Mr. White	None	Relational resource goals	other			
503	5	speaker_1	What did he say?	wants to know what Mr. White said	Obtain information	Personal resource goals	ask about other	GOAL_DETECTED		
503	6	speaker_2	He said there was a traffic jam, but he is coming.	relays Mr. White's message about his arrival	None	Relational resource goals	ask about other	GOAL_IN_PROGRESS	other	GOAL_ACHIEVED
503	7	speaker_1	He shouldn't drive his car.	gives advice to Mr. White	Give advice	Relational resource goals	other			
503	8	speaker_1	He should come here by bus.	gives alternative transportation advice to Mr. White	Give advice	Relational resource goals	other			
504	0	speaker_1	Want to send out for some Chinese?	wants to get food	Share activity	Personal resource goals	food recommendation	GOAL_DETECTED		
504	1	speaker_2	Some what?	asks for clarification	Obtain information	None	Q&A about food	GOAL_DETECTED		
504	2	speaker_1	Some Chinese food.	clarifies the suggestion	Share activity	Personal resource goals	food recommendation	GOAL_IN_PROGRESS		
504	3	speaker_1	I'm hungry, and there's a take-out restaurant near here.	explains reason for suggestion	Share activity	Personal resource goals	food recommendation	GOAL_IN_PROGRESS		
504	4	speaker_1	We can have them deliver and then watch the news on TV while we eat.	gives a plan for eating	Share activity	Personal resource goals	food recommendation	GOAL_IN_PROGRESS		
504	5	speaker_2	No, I'd rather go out.	rejection of suggestion	Change activity	Personal resource goals	food recommendation	GOAL_IN_PROGRESS		
504	6	speaker_2	The Chinese food here is rather different from what I had at home.	explains reason for rejection	Share information	Personal resource goals	food recommendation	GOAL_IN_PROGRESS		
504	7	speaker_2	Maybe we can try some other food today... What about that all-you-can-eat place we passed the other day, the one over in the shopping center?	suggests alternative food	Share activity	Personal resource goals	food recommendation	GOAL_IN_PROGRESS		
504	8	speaker_1	Okay.	agreement	Obtain permission	None	food recommendation	GOAL_ACHIEVED		
504	9	speaker_1	I could go for that.	agrees with alternative suggestion	Share activity	Personal resource goals	food recommendation	GOAL_ACHIEVED		
504	10	speaker_1	It's called Al's Steakhouse.	gives the name of the restaurant	Share information	Personal resource goals	food recommendation	GOAL_ACHIEVED		
504	11	speaker_1	They also have great fried fish, and I love their salad bar.	gives additional information	Provide counsel	Personal resource goals	food recommendation	GOAL_ACHIEVED		
504	12	speaker_1	You can go back to refill your plate as often as you like.	gives more information about the restaurant	Provide counsel	Personal resource goals	food recommendation	GOAL_ACHIEVED		
504	13	speaker_2	Is that the place that serves such large portions of meat?	asks for confirmation	Obtain information	Personal resource goals	Q&A about food	GOAL_IN_PROGRESS		
504	14	speaker_1	Yes, their steaks are enormous.	confirms	Share information	Personal resource goals	Q&A about food	GOAL_ACHIEVED		
504	15	speaker_1	Sometimes I can't finish what I've ordered.	gives more information	Share information	Personal resource goals	Q&A about food	GOAL_ACHIEVED		
504	16	speaker_2	What if that happens to me?	expresses concern	Obtain information	Personal resource goals	Q&A about food	GOAL_DETECTED		
504	17	speaker_2	I hate to let food go to waste.	explains concern	Share information	Personal resource goals	Q&A about food	GOAL_IN_PROGRESS		
504	18	speaker_1	Don't worry.	reassures	Provide counsel	Affect management goals	Q&A about food	GOAL_IN_PROGRESS		
504	19	speaker_1	We'll just get a doggie bag.	gives a solution	Provide counsel	Personal resource goals	Q&A about food	GOAL_ACHIEVED		
505	0	speaker_1	Do you get the news that our company is trying to find out new tactics to test us?	wants to confirm if speaker 2 knows about company news	Share activity |	Relational resource goals	Q&A about other	GOAL_DETECTED		
505	1	speaker_2	I know something about it.	confirms they know something	None |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
505	2	speaker_2	Our company often organizes all kinds of lectures to improve our professional skills.	provides additional information	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
505	3	speaker_1	It takes most of our weekends to listen to these boring lectures, so I can not bear it anymore.	expresses frustration about company events	Change orientation |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
505	4	speaker_1	It is said that they think out some tests to check our management skills.	provides information about the rumored tests	Share activity |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
505	5	speaker_2	Is that true?	wants to confirm the accuracy of the information	Gain assistance |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
505	6	speaker_1	Definitely!	confirms the information is true	None |	Affect management goals	Q&A about other	GOAL_ACHIEVED		
505	7	speaker_2	If that information is exact, I guess our company is willing to promote someone.	speculates on the purpose of the tests	Change orientation |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
506	0	speaker_1	Hello sir, how may I help you?	wants to help the customer	Obtain material or nonmaterial resources	Personal resource goals	greeting, ask about other	GOAL_DETECTED		
506	1	speaker_2	I would like to buy some flowers, please.	wants to buy flowers	Obtain material or nonmaterial resources	Personal resource goals	flower recommendation	GOAL_DETECTED		
506	2	speaker_2	Something really nice.	wants to buy nice flowers	Obtain material or nonmaterial resources	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	3	speaker_1	I see, may I ask what the occasion is?	wants to know the occasion	Gain assistance	Relational resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	4	speaker_2	It’s not really an occasion, it’s more like I’m sorry.	wants to apologize	Obtain material or nonmaterial resources	Affect management goals	flower recommendation	GOAL_IN_PROGRESS		
506	5	speaker_1	Very well.	agreement	None	None	flower recommendation	GOAL_IN_PROGRESS		
506	6	speaker_1	This arrangement here is very popular among regretful husbands and boyfriends.	gives a recommendation	Provide counsel	Relational resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	7	speaker_1	It has a dozen long stem red roses with a couple of sunflowers and a single orchid that stands out.	describes the recommendation	Gain assistance	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	8	speaker_2	I think I’m gonna need more than just a dozen red roses and a bear.	wants more than the recommendation	Gain assistance	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	9	speaker_2	What else do you recommend?	wants to get more recommendations	Provide counsel	Relational resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	10	speaker_1	Mmm, well this is our I’m sorry I cheated on you package.	gives another recommendation	Provide counsel	Personal resource goals	flower recommendation	GOAL_IN_PROGRESS		
506	11	speaker_1	Two dozen red roses lined with tulips, carnations and lilies.	describes the recommendation	Provide counsel	Affect management goals	flower recommendation	GOAL_IN_PROGRESS		
506	12	speaker_1	The fragrance and beauty of this flower arrangement is sure to make her forgive you.	explains the recommendation	None	Affect management goals	flower recommendation	GOAL_IN_PROGRESS		
506	13	speaker_2	I don’t think that’s gonna cut it.	doesn't think the recommendation will work	Gain assistance	Personal resource goals	flower recommendation	GOAL_NOT_ACHIEVED		
506	14	speaker_2	I need something bigger and better!	wants something bigger and better	None	Relational resource goals	flower recommendation	GOAL_DETECTED		
506	15	speaker_1	I’m sorry sir but, what exactly did you do?	wants to know what the customer did	None	Affect management goals	other	GOAL_DETECTED		
506	16	speaker_2	Well, I may have accidentally insinuated that she is getting chubbier.	explains what he did	Enforce rights and obligations	Affect management goals	other	GOAL_IN_PROGRESS		
506	17	speaker_1	Get out of my store, you jerk!	angry and wants the customer to leave.			other	GOAL_ACHIEVED		
507	0	speaker_1	I have to get to Chicago by tomorrow and you're telling me that there are no flights?	wants to get to Chicago by tomorrow by flight	Obtain material or nonmaterial resources |	Personal resource goals	ask about travel	GOAL_DETECTED		
507	1	speaker_2	I'm very sorry, sir.	apology	None |	Conversation management goals	Q&A about travel	GOAL_IN_PROGRESS		
507	2	speaker_2	I could put you on a waiting list, but you would be wise to check out other means of travel.	offers alternative solution	Gain assistance |	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
507	3	speaker_1	You mean like a bus?	asks for clarification	Obtain material or nonmaterial resources |	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
507	4	speaker_1	Have you ever traveled for ten hours on a bus before?	doubts the comfort of traveling by bus	None |	Relational resource goals	Q&A about travel	GOAL_IN_PROGRESS		
507	5	speaker_2	I have not sir.	truth	None |	None	Q&A about travel	GOAL_IN_PROGRESS		
507	6	speaker_2	But I do have a number for a very comfortable bus that goes to Chicago every hour from here.	offers bus as alternative	Gain assistance |	Personal resource goals	travel recommendation	GOAL_DETECTED		
507	7	speaker_1	Alright, give me the number.	agrees to consider bus as alternative	Obtain material or nonmaterial resources |	Personal resource goals	travel recommendation	GOAL_IN_PROGRESS		
507	8	speaker_1	But put me on that waiting list as well.	wants to be on the waiting list for flight	Obtain material or nonmaterial resources |	Personal resource goals	travel recommendation	GOAL_IN_PROGRESS		
507	9	speaker_2	Here is the number, and your name is on the waiting list.	provides number and confirms waiting list	Gain assistance |	Personal resource goals	travel recommendation	GOAL_ACHIEVED		
507	10	speaker_1	How many people are on the waiting list right now?	wants to know the waiting list size	None |	Personal resource goals	Q&A about travel	GOAL_DETECTED		
507	11	speaker_2	Right now I show that there are 176 people on the list.	provides waiting list size	None |	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
507	12	speaker_2	And you are number 176.	confirms speaker_1's position on the waiting list	None |	Personal resource goals	Q&A about travel	GOAL_ACHIEVED		
508	0	speaker_1	How do you think they could be ended?	wants to know the speaker's opinion on ending conflicts	Change orientation	Affect management goals	Q&A about other	GOAL_DETECTED		
508	1	speaker_2	I don't think that there is any easy way.	states their opinion on the difficulty of ending conflicts	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	2	speaker_2	The United Nations could send peacekeepers into the country.	suggests a solution to end conflicts	Change relationship	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	3	speaker_2	At least then the warring parties could be forced to negotiate.	explains the benefit of the solution	Change relationship	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	4	speaker_1	So, if the cause is poverty, there should be a program to make the country richer.	suggests a solution for poverty being a cause of conflict	Change orientation	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	5	speaker_2	It sounds easy when you say it like that.	acknowledges the simplicity of the solution	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	6	speaker_2	In reality, it's harder to make peace between countries.	states the difficulty of making peace between countries	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	7	speaker_1	Yes, it is.	agreement	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
508	8	speaker_1	One way to stop countries fighting is to cut off their financial support.	suggests a solution to stop countries fighting	Change relationship	Affect management goals	Q&A about other	GOAL_ACHIEVED		
509	0	speaker_1	You still have not given me those files I’Ve asked you for.	wants to get the files	Enforce rights and obligations	Personal resource goals	ask about other	GOAL_DETECTED		
509	1	speaker_2	I’m sorry, Mr. Myers.	apology	Change relationship	Affect management goals	ask about other	GOAL_IN_PROGRESS		
509	2	speaker_2	I’Ve just been so busy today.	gives an excuse	None	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
509	3	speaker_1	I really don’t want to hear your excuses, Janet.	expresses annoyance with the excuse	Enforce rights and obligations	Conversation management goals	ask about other	GOAL_IN_PROGRESS		
509	4	speaker_1	We’re running a busy office here.	highlights the busy nature of the office	Enforce rights and obligations	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
509	5	speaker_1	You’re going to have to keep up.	sets expectations for future performance	Enforce rights and obligations	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
509	6	speaker_2	You’re right, sir.	agreement	Change relationship	Affect management goals	ask about other	GOAL_IN_PROGRESS		
509	7	speaker_2	I apologize.	apology	Change relationship	Affect management goals	ask about other	GOAL_IN_PROGRESS		
509	8	speaker_2	I’ll get those files for you now.	promises to get the files	Obtain permission	Personal resource goals	ask about other	GOAL_ACHIEVED		
510	0	speaker_1	What sort of job would you like to take?	wants to know about speaker_2's job preference	None	Relational resource goals	ask about other	GOAL_DETECTED		
510	1	speaker_2	I prefer a sedentary job and I used to work as an operator.	mentions their job preference and previous job	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
510	2	speaker_1	We need an operator now.	mentions a job opportunity	Give advice	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
510	3	speaker_2	It's just the job I've been searching for.	expresses excitement about the job opportunity	None	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
511	0	speaker_1	I wish the politicians would quit digging up dirt about each other's past.	expresses disappointment about politicians	Change orientation	Affect management goals	chitchat about other	GOAL_DETECTED		
511	1	speaker_2	I know.	agreement	None	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
511	2	speaker_2	It really makes a mess of the whole election process.	expresses dissatisfaction with election process	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
511	3	speaker_1	And it takes up all the news.	expresses frustration with media coverage	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
511	4	speaker_2	The problem is that there always a large number of people who eat that kind of stuff up.	explains why politicians keep doing it	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
511	5	speaker_1	It's so small.	expressing disappointment about the public	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
511	6	speaker_1	The fact that there is public interest, doesn't say much for us as the public.	expressing disappointment about the public	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
511	7	speaker_2	Have you ever listened to AM radio?	asking a question	Give advice	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
511	8	speaker_2	It's quite a different experience than the traditional news stations on TV and FM radio.	giving an opinion	Give advice	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
511	9	speaker_1	I don't remember the last time I listened to AM radio.	answering the question	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
511	10	speaker_2	Another place you can get real insight is European papers.	giving a recommendation	Give advice	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
511	11	speaker_2	You can get them on-line.	providing more info about the recommendation.	Give advice	Relational resource goals	chitchat about other	GOAL_ACHIEVED		
512	0	speaker_1	Hello, Miss Wu, This is Dan Robson calling from OTC limited.	wants to check order status	Obtain material or nonmaterial resources |	Identity goals	greeting	GOAL_DETECTED		
512	1	speaker_1	I'd like to check my last order.	wants to check order status	Obtain material or nonmaterial resources |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
512	2	speaker_1	When exactly was it sent out?	wants to know the exact date of order sent	Obtain material or nonmaterial resources |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
512	3	speaker_2	I can check that for you right now.	offering to check order status	Gain assistance |	Conversation management goals	Q&A about other	GOAL_IN_PROGRESS		
512	4	speaker_2	Would you mind holding?	asking for permission to put the call on hold	Obtain permission |	Conversation management goals	Q&A about other	GOAL_IN_PROGRESS		
512	5	speaker_1	Sure.	agreement	Give permission |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
512	6	speaker_1	No problem.	agreement	Provide counsel |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
512	7	speaker_2	Mr. Robson, I'm sorry.	apology	Obtain permission |	Conversation management goals	Q&A about other	GOAL_IN_PROGRESS		
512	8	speaker_2	Our computer system is down.	explaining the reason for delay	Give permission |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
512	9	speaker_2	Could I call you back later?	asking for permission to call back later	Gain assistance |	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
512	10	speaker_1	Sure.	agreement	Provide counsel |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
512	11	speaker_1	Do you have my number?	confirming if they have his contact information	None |	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
512	12	speaker_2	Yes, I have it right here.	confirming they have his contact information			Q&A about other	GOAL_IN_PROGRESS		
512	13	speaker_2	I'm so sorry about this.	apology			Q&A about other	GOAL_IN_PROGRESS		
512	14	speaker_1	No problem.	agreement			Q&A about other	GOAL_IN_PROGRESS		
512	15	speaker_1	I'll wait for your call.	waiting for the follow-up call			Q&A about other	GOAL_ACHIEVED		
513	0	speaker_1	What are you typing there?	wants to know what speaker 2 is doing	None	Relational resource goals	Q&A about other	GOAL_DETECTED		
513	1	speaker_2	I'm working on my resume.	working on a resume	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	2	speaker_1	Really?	surprised	None	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	3	speaker_1	Did you find any information about a new job?	wants to know if speaker 2 found a job	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	4	speaker_2	Yeah, I just got some good information off the internet.	found job information	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
